dataset,model,variant,seed,f1,f1_std,f1_ci_lo,f1_ci_hi,precision,recall,accuracy,auc,ece_pre,ece_post_temp,temperature_T,train_s,ms_per_sample,peak_ram_mb,peak_vram_mb,trainable_params,git_commit,n_seeds,f1_min,f1_max,precision_std,precision_min,precision_max,recall_std,recall_min,recall_max,accuracy_std,accuracy_min,accuracy_max,train_s_std,train_s_min,train_s_max,ms_per_sample_std,ms_per_sample_min,ms_per_sample_max,peak_ram_mb_std,peak_ram_mb_min,peak_ram_mb_max,peak_vram_mb_std,peak_vram_mb_min,peak_vram_mb_max,auc_std,auc_min,auc_max,ece_pre_std,ece_pre_min,ece_pre_max,ece_post_temp_std,ece_post_temp_min,ece_post_temp_max
euvsdisinfo,llama31-8b,lora_big,13,0.9794489338003687,0.0030429593606787235,0.9734957102482757,0.9854398588328179,0.979289929485906,0.9797367159571483,0.9794784999999999,,,,,4589.897,2294.948,5785.6,15112.5,83886080,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,llama31-8b,lora_big,42,0.9676395072604553,0.003989945244845772,0.9593834099701608,0.975000282290058,0.9670147090415765,0.9688576315697118,0.9677625000000001,,,,,5046.745,2523.373,5641.9,15112.5,83886080,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,llama31-8b,lora_big,71,0.9749121825897137,0.0034160522847606315,0.967984504500178,0.9814983524272446,0.9748026160696843,0.9751425994490016,0.9749410000000001,,,,,6043.247,3021.623,5713.6,15112.5,83886080,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,llama31-8b,zs_short,13,0.6137625449222748,0.015690607413539056,0.5823805633230876,0.6443556044488996,0.7863508353189546,0.6638542437659565,0.6504670000000001,,,,,341.851,341.851,4917.1,6505.4,0,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,llama31-8b,zs_short,42,0.6269056589752641,0.015454292744539154,0.5981004588122174,0.6599149562683384,0.7817308692213205,0.6772198304189946,0.654307,,,,,428.337,428.337,4886.8,6502.6,0,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,llama31-8b,zs_short,71,0.6071713837489127,0.01611822231028282,0.5762963941705765,0.6386537291961766,0.7891418211928465,0.6587880962912409,0.647463,,,,,545.724,545.724,4881.3,6503.0,0,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,lr,tfidf,113,0.9305864980111599,0.005510406396112388,0.9197817989479606,0.9411819265539766,0.9301223563156337,0.9311601275358771,0.9316177884615384,0.9780346353879732,0.48717015566016525,,,13.978,6.72,1573.6,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,lr,tfidf,13,0.9420372247704403,0.004927360551909019,0.9322421144232128,0.9516733464416102,0.9419096750581969,0.9423374503091076,0.9421155234657037,0.9817154730519442,0.45206552880046236,,,15.276,6.894,1194.2,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,lr,tfidf,42,0.9365046103514221,0.005319636949822536,0.9255067525072332,0.9469853799591926,0.9360483843578163,0.9372894575864111,0.9367583643122677,0.9838974143185196,0.46462079248077937,,,15.627,7.261,1070.9,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,lr,tfidf,71,0.9355284440530722,0.005187211785541888,0.9255863300737622,0.9450989847412742,0.9355573504338786,0.9355543419822977,0.9356240362811791,0.9836618340537059,0.45150025460610743,,,15.147,6.87,1168.7,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,lr,tfidf,89,0.9389343593331069,0.005173465392880041,0.9284623280208615,0.9487126466583579,0.9389698529253225,0.9389535851411499,0.9394187588820464,0.9812180359496724,0.47853981374950266,,,14.975,7.094,1394.9,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,mbert,finetune,113,0.9517475676590947,0.004688358528904722,0.9427926801214807,0.960818119361855,0.9534812851403127,0.950359500955843,0.9526798076923075,0.9896817344156476,0.5499575417367781,0.5320573953402084,1.5078602500258838,833.538,400.739,4362.9,2427.0,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,mbert,finetune,13,0.9511453582461395,0.0045439908195519605,0.9424306538413257,0.960157003942568,0.9515180592188657,0.9509175801007214,0.951268501805054,0.9901707150332814,0.5015641226880176,0.48814865018302905,1.4136779895833316,828.674,373.95,4427.9,2427.0,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,mbert,finetune,42,0.9640019851181915,0.004036354015286942,0.9557476843952901,0.9714825399204686,0.9636536998541229,0.9644749793570664,0.964168215613383,0.9934745710084192,0.5245731492102254,0.5067974162756875,1.437402292264144,815.797,379.088,4432.1,2427.0,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,mbert,finetune,71,0.9621870070378304,0.004105546289118148,0.9541396266514769,0.9700521220077049,0.9621330921365805,0.96229698551569,0.9622362811791384,0.9924784036715539,0.5071196328059168,0.48940411224953845,1.5218515195966433,824.026,373.708,4357.2,2427.0,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,mbert,finetune,89,0.9590148254677534,0.004385599128592975,0.9510134482013596,0.9671483105488535,0.9589650476048466,0.9591014754596158,0.9593334912363808,0.9904510096460647,0.5306676118098614,0.511890763585817,1.48372052385385,817.432,387.225,4303.4,2427.0,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,qwen25-14b,zs_short,13,0.8241575801961931,0.012271828586705131,0.7990114492757371,0.8471192219486724,0.8290495491290262,0.8234585436240544,0.8256720000000001,,,,,639.567,639.567,5164.6,10701.2,0,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,qwen25-14b,zs_short,42,0.8268283435013761,0.011970508617641776,0.8032987307220147,0.850916705864364,0.8339262480661159,0.8249547822032969,0.8296939999999999,,,,,652.042,652.042,5333.0,10703.0,0,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,qwen25-14b,zs_short,71,0.8526601759803512,0.011434340608550727,0.8296995900768956,0.8757206047177141,0.8561252849373157,0.8520809396668227,0.8535560000000001,,,,,547.993,547.993,5970.7,10704.2,0,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,qwen25-7b,lora_big,13,0.956440075060639,0.004501509206352198,0.9474999711247998,0.9649994539912639,0.9573614796041003,0.9576888806202969,0.956461,,,,,4057.004,2028.502,5772.1,14068.7,80740352,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,qwen25-7b,lora_big,42,0.95070535817723,0.004952704261993372,0.941076931428541,0.9603207824056256,0.950390444131103,0.9528181266588166,0.9508260000000001,,,,,4046.159,2023.079,5629.8,14068.7,80740352,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,qwen25-7b,lora_big,71,0.9435564436991613,0.005156327176452257,0.9334772325828515,0.9529754448674743,0.9443204870765529,0.9444879519001453,0.943584,,,,,4756.914,2378.457,5805.3,14068.7,80740352,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,qwen25-7b,zs_short,13,0.6216136760743145,0.015268493313604374,0.5916200285248486,0.6521016520815447,0.6266366025175991,0.6250254180471709,0.6224500000000001,,,,,390.592,390.592,5736.4,5967.3,0,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,qwen25-7b,zs_short,42,0.6206122652728354,0.01528456417468133,0.5898281733011091,0.6489912247806195,0.6245594427441199,0.624399737083023,0.62086,,,,,396.942,396.942,5717.2,5968.3,0,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,qwen25-7b,zs_short,71,0.6433841229261213,0.015006076555662324,0.6132489292281385,0.6720795499245741,0.6500411856174729,0.6471823018495239,0.644654,,,,,370.9,370.9,5693.1,5968.4,0,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,rf,tfidf,113,0.9301638716483814,0.0054793531920768156,0.9198419091011454,0.9411701645062148,0.9295675787286195,0.9309027555255792,0.931176923076923,0.9799975158695972,0.513652178957933,,,16.543,7.954,1492.1,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,rf,tfidf,13,0.9425104882154383,0.005026480158965472,0.9326245502516639,0.9521472411870779,0.9424158346376835,0.9430201279723148,0.9425694945848373,0.9883149385715869,0.47374927992007,,,18.023,8.133,1276.4,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,rf,tfidf,42,0.9392400252681099,0.0051430377956829445,0.9284359913401412,0.9489601071549417,0.9387492617968369,0.9405726804882046,0.9394265799256506,0.9842351319585754,0.4797766208042474,,,16.837,7.824,1154.5,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,rf,tfidf,71,0.940020991337514,0.005194815581040054,0.9301566902685414,0.9500095911138141,0.939932741391585,0.9402862087163116,0.9400816326530612,0.9877771445229077,0.47395051362811186,,,15.798,7.165,1363.1,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,rf,tfidf,89,0.9432918654892635,0.004905473057251554,0.9332715180404609,0.9525522484863819,0.9427432657707197,0.9440739074483049,0.9436508763619138,0.9874596530693475,0.5025593580286212,,,16.307,7.725,2158.5,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,svm,tfidf,113,0.95089786009822,0.004712743866590752,0.9416925310571607,0.9600450006154965,0.9517584509921381,0.950170470011594,0.951770673076923,0.9885396754555327,0.47870135963052063,,,15.211,7.313,1124.6,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,svm,tfidf,13,0.9537489856860133,0.004454934225011826,0.944895603274024,0.9620607091291528,0.9536980250038425,0.9538564519302607,0.9538285198555955,0.9906564066890418,0.45370964160208366,,,15.114,6.821,1178.6,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,svm,tfidf,42,0.9532062208741338,0.004576749167592315,0.9445847987933018,0.9626439061667317,0.9529336287650678,0.9535790995610771,0.953432156133829,0.9914468460854978,0.46042809540426405,,,14.974,6.958,1053.0,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,svm,tfidf,71,0.9572728237918973,0.0042305431050865365,0.9491564889360385,0.9654668758057653,0.9572491318340244,0.957338336476305,0.9573319727891156,0.9929262294631156,0.4564224876822388,,,15.096,6.846,1813.9,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euvsdisinfo,svm,tfidf,89,0.9547635539739573,0.004449301856627175,0.9462574722985789,0.963251687060397,0.954913584037403,0.9546560367635538,0.9551345333964945,0.9903840964196033,0.46710218889753785,,,15.207,7.204,1385.5,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,bert_base,finetune,113,0.6259407136636702,0.012830396265522206,0.6011008307830812,0.6515675968084762,0.6576959072627833,0.616778468658023,0.7376744548286605,0.6969765350288157,0.5255563852463309,0.4654745073602298,1.4268169298202815,376.209,195.332,1574.9,2468.4,109483778,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,bert_base,finetune,13,0.6258011819433136,0.012318996483712156,0.601798807932057,0.6507742366876078,0.6907552040168672,0.617137406532201,0.7424397715472483,0.7045840108445282,0.5265569001550351,0.45205156234375016,1.5374000326974222,375.512,194.97,1576.0,2468.4,109483778,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,bert_base,finetune,42,0.6073161564667818,0.012562229690801457,0.5835656156073081,0.6326670634152453,0.678382078963406,0.6041974692538183,0.7232559709241952,0.7140508154475642,0.4598122144704018,0.416859640636634,1.2894367654101653,380.041,197.321,1566.0,2468.4,109483778,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,bert_base,finetune,71,0.6182820763285306,0.012333988442872057,0.594663108927654,0.6418322614594603,0.669784903850298,0.6112668057468406,0.7291002076843199,0.7117405264015104,0.5133002744649121,0.43692634171779093,1.5748962899398447,354.861,184.248,1557.6,2432.2,109483778,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,bert_base,finetune,89,0.6197327942036928,0.012653624041785416,0.5947258247396149,0.6445036322175669,0.6796834989044942,0.611365981873661,0.7416516095534788,0.7180229840774073,0.5380611436515041,0.46144142781353376,1.5604322698245414,384.069,199.413,1566.7,2468.4,109483778,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,distilbert,finetune,113,0.6265763214910324,0.012381139858540498,0.6033079576987029,0.6515645727249177,0.640739579654085,0.6200056048814188,0.7235539979231568,0.6840430978121403,0.5126498170382694,0.4492856459281829,1.4627698357998942,190.959,99.148,1498.8,1413.6,66955010,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,distilbert,finetune,13,0.631738883293668,0.011548836810682207,0.6107382628692828,0.6536236974770364,0.6692513594864254,0.622774630114719,0.7327596053997923,0.7148756297895622,0.5072431168320705,0.444613967338095,1.467536052476934,201.305,104.52,825.6,1413.6,66955010,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,distilbert,finetune,42,0.6091541059806059,0.012535962979160648,0.5853872092471313,0.6348902503597307,0.667279420687603,0.6050725544524859,0.7188608515057112,0.7178371204664843,0.49999766546927266,0.4234185213658319,1.584656332771815,190.218,98.763,1500.1,1413.6,66955010,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,distilbert,finetune,71,0.6085744621168514,0.012827596494928952,0.5834057159756245,0.6339890493654307,0.6741699161931236,0.6035491152136941,0.7300986500519211,0.710776473246709,0.46278765197429395,0.43381548559638594,1.1964002230370552,177.59,92.207,1492.6,1331.2,66955010,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,distilbert,finetune,89,0.6262778212421872,0.01217299608153172,0.6035696822959771,0.648686118787383,0.672186182292158,0.6170918049550664,0.7386318795430945,0.7111934586945385,0.5318038104293502,0.45672774363530233,1.5370594843434164,190.68,99.003,1499.2,1413.6,66955010,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,llama31-8b,lora_basic,13,0.6319022365391473,0.011915529731378055,0.608903792311558,0.6545880013992692,0.647348449798586,0.625364143424309,0.716614745586708,,,,,644.381,334.57,5094.5,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,llama31-8b,lora_big,13,0.6534720684314361,0.011310420280951243,0.6315409845512093,0.6760128219810678,0.653020153608313,0.6801828623485064,0.6821246105919003,,,,,3639.281,1889.554,4962.2,10040.9,83886080,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,llama31-8b,lora_big,42,0.6563689352534621,0.012090890013662401,0.6318904480800782,0.6795824018214277,0.6558559568006997,0.6571931095401263,0.7046209761163031,,,,,1361.206,706.753,5422.4,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,llama31-8b,lora_big,71,0.44883650517915874,0.011057207726148993,0.42685889436370905,0.47103045767240936,0.6141663488285912,0.5884511147929017,0.4538722741433022,,,,,1348.528,700.17,5404.7,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,llama31-8b,lora_natural_distribution,13,0.5532517674932579,0.01267138976727511,0.528339229703192,0.5791893794204622,0.7879239309567042,0.571293772616377,0.744030114226376,,,,,1389.458,721.421,5417.4,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,llama31-8b,lora_natural_distribution,42,0.5398092420867515,0.012964329772121044,0.5145828717223697,0.5656878039874182,0.7288498678083197,0.5639135799765603,0.7200976116303218,,,,,1358.341,705.265,5318.7,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,llama31-8b,lora_natural_distribution,71,0.4994792425435767,0.011409732579449843,0.47706454161195616,0.5216339505318022,0.7043074057130436,0.5389429269555401,0.7181033229491173,,,,,1347.852,699.819,5420.9,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,llama31-8b,zs_short,13,0.5256416031310689,0.014203176286088097,0.49767364209915377,0.552667988080331,0.5934957164960476,0.6038422891626095,0.527879968823071,,,,,475.228,370.403,5062.7,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,llama31-8b,zs_short,42,0.5293669668889277,0.014096602755813365,0.5029706624856858,0.5560594185489143,0.586189666827092,0.5938947392360028,0.5312681215900233,,,,,474.836,370.098,5061.0,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,llama31-8b,zs_short,71,0.530597530628067,0.014342123304208138,0.502279434211683,0.558594597557078,0.5869637948109457,0.5980840798830045,0.534049883086516,,,,,475.596,370.69,5070.6,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,lr,tfidf,113,0.6199083626718511,0.011438053911867842,0.5979900581043773,0.6424571045450453,0.6162181294489651,0.629908311198777,0.6783956386292834,0.6959552822919853,0.3622347955337918,,,0.229,0.119,434.9,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,lr,tfidf,13,0.6281710512333191,0.011358550806697561,0.6067672837249792,0.6516353937342549,0.6270060791629719,0.6298444759176189,0.6888239875389408,0.6934245074424107,0.348885756706671,,,0.227,0.118,437.4,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,lr,tfidf,42,0.6312863590136665,0.011902258216316028,0.6088410993469436,0.6543777307977459,0.6298974396466386,0.6333596087972072,0.680107476635514,0.6945748390531429,0.3281466438992746,,,0.214,0.111,434.5,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,lr,tfidf,71,0.6362416254490163,0.01163648558818183,0.6141747200878686,0.6589005276004852,0.6354385461774771,0.6374242535670162,0.6936801661474559,0.6953987063014022,0.3447786422363072,,,0.223,0.116,438.1,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,lr,tfidf,89,0.6416862297133453,0.011492377708626081,0.6199076224840867,0.6647351082875655,0.6396136912430609,0.6446020869208866,0.7023790238836969,0.7041507383307513,0.35298219703573896,,,0.226,0.117,434.0,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,mbert-base,transfer_pl_claims,13,0.27781562639531987,0.020378332490900073,0.23732402451410084,0.3187233922114349,0.6018191994180146,0.5611992952901506,0.28325221238938053,0.8098620773957873,0.23858832275346578,0.30018981298566566,19.999993741542504,341.721,756.021,745.9,2412.4,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,mbert-base,transfer_pl_claims,42,0.29946778048625466,0.020900289711255637,0.25773377772922235,0.34138450519868613,0.6112843517721296,0.5667973155402649,0.30578097345132743,0.8552590749462402,0.29341906075885066,0.2858718296157975,19.9999935790912,313.331,693.209,890.2,2412.4,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,mbert-base,transfer_pl_claims,71,0.5135530181261059,0.02380627968924344,0.4693334490603742,0.5589625461673671,0.6549771384368062,0.6841657532330184,0.5163982300884955,0.8544075889701832,0.3125855681049613,0.27643060685932047,4.608868857431665,309.105,683.861,795.5,2404.6,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,qwen25-14b,lora_basic,13,0.4158269885557797,0.003982061021686653,0.40823831993988896,0.42382614188279194,0.5046385193500447,0.5001415539234295,0.7069735202492211,,,,,1168.997,606.956,2090.1,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,qwen25-14b,zs_short,13,0.28713532895207655,0.011181763460795847,0.2659445143369347,0.3092161255401104,0.5749681281775854,0.5175903920737677,0.32904053000779426,,,,,878.827,684.978,1549.6,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,qwen25-14b,zs_short,42,0.2944826960246415,0.010689645891058377,0.2733222122734245,0.31600931865050397,0.5844052081442854,0.5177251308144931,0.3434536243180047,,,,,879.491,685.496,4102.7,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
